Year,rate,averageRating,Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Movie release year,startYear,Primary Country,Adjusted_Revenue,Log_Revenue
1990.0,1.979247007045148,7.1,1694467,/m/05n_1d,The hairdresser's husband,1217084.0,82.0,"{""/m/064_8sq"": ""French Language""}",['France'],"['Romantic comedy', 'World cinema', 'Comedy-drama', 'Drama', 'Romantic drama', 'Romance Film']",1990,1990,France,2408909.864322537,14.011969213409083
1952.0,9.745074409607884,6.7,14722502,/m/03gvj4t,Hangman's knot,1250000.0,81.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Western']",1952,1952,United States of America,12181343.012009855,14.038654909278163
1997.0,1.6110332157800056,7.8,4047392,/m/0bfbg1,4 little girls,130146.0,102.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Biography', 'Indie', 'History', 'Political cinema', 'Documentary']",1997,1997,United States of America,209669.5289009046,11.776419859830503
1952.0,9.745074409607884,7.5,187103,/m/019l8m,Sudden fear,1650000.0,104.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Thriller', 'Psychological thriller', 'Black-and-white', 'Drama', 'Suspense', 'Crime Thriller', 'Film noir']",1952,1952,United States of America,16079372.77585301,14.316286451937186
1956.0,9.496635653236778,7.0,5991667,/m/0fjjq3,The last wagon,1500000.0,98.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Western', 'Action']",1956,1956,United States of America,14244953.479855167,14.220976332738882
1990.0,1.979247007045148,8.2,1437474,/m/051h5g,Anjali,2000000.0,150.0,"{""/m/09s02"": ""Telugu language"", ""/m/07c9s"": ""Tamil Language""}",['India'],"['Musical', 'Family Drama', 'Tamil cinema']",1990,1990,India,3958494.014090296,14.508658238524095
2006.0,1.281463427791386,6.8,6834654,/m/0grq7q,Old joy,255352.0,76.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Buddy film', 'Indie', 'Road movie', 'Drama', 'Gay Themed']",2006,2006,United States of America,327224.249213386,12.450402180587156
1999.0,1.5515289764742644,6.7,1166548,/m/04cwd9,Julien donkey-boy,80226.0,94.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Dogme 95', 'Indie', 'Family Drama', 'Experimental film', 'Drama', 'Avant-garde']",1999,1999,United States of America,124472.96366662433,11.292615395552012
1939.0,18.59043874761204,7.8,62122,/m/0gt35,Stagecoach,1103757.0,99.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Western', 'Drama', 'Black-and-white']",1939,1939,United States of America,20519326.900748022,13.91423127889216
1945.0,14.36241109077404,7.0,8264802,/m/026y9h8,Blithe spirit,452152.0,96.0,"{""/m/02h40lc"": ""English Language""}","['England', 'United Kingdom']","['Romantic comedy', 'World cinema', 'Fantasy', 'Comedy', 'Film adaptation', 'Drama', 'Black comedy', 'Romance Film']",1945,1945,England,6493992.899515664,13.021775897112887
1985.0,2.402628140198537,6.6,2853134,/m/086yk3,Pagal nilavu,50000.0,141.0,"{""/m/07c9s"": ""Tamil Language""}",['India'],[],1985,1985,India,120131.40700992686,10.819798284210286
1992.0,1.84414494814411,6.6,6202459,/m/0fwjp4,Swoon,340147.0,94.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Crime Fiction', 'Biography', 'Indie', 'Crime Drama', 'Gay', 'Period piece', 'Gay Interest', 'Drama', 'Black-and-white', 'Gay Themed', 'Biographical film', 'Courtroom Drama']",1992,1992,United States of America,627280.3716763746,12.737136095996991
2000.0,1.5005115826636986,7.6,14344144,/m/03d14f7,Divided we fall,1830938.0,120.0,"{""/m/01wgr"": ""Czech Language"", ""/m/04306rv"": ""German Language""}",['Czech Republic'],"['Drama', 'Comedy', 'War film']",2000,2000,Czech Republic,2747343.676139107,14.420339507973342
1987.0,2.2758970868162605,6.6,413426,/m/025dg6,Walker,257043.0,94.0,"{""/m/02h40lc"": ""English Language""}","['Mexico', 'United States of America', 'Spain']","['Biography', 'Biopic [feature]', 'Docudrama', 'Period piece', 'Satire', 'Drama', 'War film', 'Acid western', 'Biographical film', 'Action', 'Political drama']",1987,1987,Mexico,585003.4148865121,12.457002555448925
1988.0,2.186260410006014,7.0,936429,/m/03rk23,Miracle mile,1145404.0,87.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Science Fiction', 'Doomsday film', 'Action/Adventure', 'Drama', 'Disaster', 'Romance Film']",1988,1988,United States of America,2504151.4186625285,13.951268844219602
2007.0,1.246559754660881,6.7,10158733,/m/02q3ps3,Ploy,436809.0,105.0,"{""/m/0c_v2"": ""Thai Language""}",['Thailand'],"['Erotic Drama', 'Drama']",2007,2007,Thailand,544508.5198736648,12.987253596923667
2010.0,1.1867594582402414,6.6,30857519,/m/0gfdsb6,Mooz-lum,330048.0,95.0,{},[],"['Drama', 'Indie']",2010,2010,,391687.5856732752,12.706996407268363
2002.0,1.4366551352137191,7.3,7362626,/m/0kv5y_,On the occasion of remembering the turning gate,883312.0,115.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['Drama', 'World cinema']",2002,2002,South Korea,1269014.7207959006,13.691434890161432
2008.0,1.200924619133797,7.0,16298384,/m/03wgbn3,Julia,1327897.0,138.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['France', 'Belgium', 'Mexico', 'United States of America']","['Crime Fiction', 'Drama', 'Indie', 'World cinema']",2008,2008,France,1594704.1989739116,14.099107798839775
1997.0,1.6110332157800056,6.8,9078818,/m/027wwyf,The assignment,332597.0,119.0,"{""/m/02h40lc"": ""English Language""}",['Canada'],"['Thriller', 'Period piece', 'Drama', 'Political drama', 'Political thriller']",1997,1997,Canada,535824.8144687825,12.71468983249378
1951.0,9.930230823390431,7.7,73422,/m/0jqhd,The day the earth stood still,1850000.0,85.0,"{""/m/064_8sq"": ""French Language"", ""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Science Fiction', 'Doomsday film', 'Cold War', 'Therimin music', 'Black-and-white', 'Drama']",1951,1951,United States of America,18370927.0232723,14.430696737594902
1989.0,2.0861263454255856,7.2,7760868,/m/0kvgpy,The unbelievable truth,546541.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy', 'Romance Film']",1989,1989,United States of America,1140153.578955245,13.211366436344706
2009.0,1.2057476095720854,6.6,25924934,/m/0b6jh_3,From beginning to end,400422.0,94.0,"{""/m/05zjd"": ""Portuguese Language""}",['Brazil'],"['LGBT', 'Drama', 'Gay Themed']",2009,2009,Brazil,482807.8693200736,12.900276767330885
1951.0,9.930230823390431,6.6,11956039,/m/02rzj_n,Callaway went thataway,1000000.0,81.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Parody', 'Western', 'Satire', 'Comedy']",1951,1951,United States of America,9930230.823390432,13.815511557963774
1998.0,1.5856626139566985,6.7,2886835,/m/0896wk,"Dancer, texas pop. 81",676631.0,97.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Indie', 'Slice of life story', 'Americana', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama', 'Family Film']",1998,1998,United States of America,1072908.480144135,13.424882829510388
1941.0,17.5821050244593,6.8,2490751,/m/07hkrf,Dr. jekyll and mr. hyde,1279000.0,113.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Science Fiction', 'Horror', 'Black-and-white']",1941,1941,United States of America,22487512.326283444,14.061589862421503
2010.0,1.1867594582402414,6.6,33313466,/m/0gcrf3b,The recipe,293898.0,107.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['World cinema', 'Road movie', 'Mystery', 'Drama', 'Romantic drama', 'Black comedy', 'Romance Film']",2010,2010,South Korea,348786.23125789047,12.590991449883356
2010.0,1.1867594582402414,7.6,26806844,/m/0bmcs3d,Gasland,49428.0,104.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Nature', 'Culture & Society', 'Political cinema', 'Indie', 'Documentary']",2010,2010,United States of America,58659.14650189866,10.80829257546719
1936.0,18.591267583733163,6.6,9222167,/m/0280rgj,The moon's our home,417663.0,80.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romance Film', 'Comedy', 'Black-and-white']",1936,1936,United States of America,7764884.592824744,12.942432560512938
2005.0,1.3224702574807106,7.7,2980189,/m/08hgpt,Murderball,1750211.0,85.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Illnesses & Disabilities', 'Culture & Society', 'Biography', 'Indie', 'Sports', 'Documentary']",2005,2005,United States of America,2314601.991815572,14.375247481419636
1991.0,1.8994692965884328,6.8,31908,/m/07vcx,Until the end of the world,752856.0,280.0,"{""/m/064_8sq"": ""French Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","['France', 'Australia', 'Germany']","['Road movie', 'Science Fiction', 'Drama', 'Adventure', 'Existentialism']",1991,1991,France,1430026.8567523812,13.531630581708892
2003.0,1.404354970883401,7.0,1055633,/m/0423dg,Latter days,834685.0,107.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed', 'Romance Film']",2003,2003,United States of America,1172194.0288718117,13.634810885205058
2009.0,1.2057476095720854,6.6,23400589,/m/06w5778,Big fan,232732.0,91.0,{},['United States of America'],"['Sports', 'Black comedy', 'Drama', 'Comedy']",2009,2009,United States of America,280616.05267093057,12.35764715272957
1934.0,19.28527960263392,7.0,3344455,/m/096wmx,Anne of green gables,793000.0,78.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Drama', 'Comedy', 'Black-and-white']",1934,1934,United States of America,15293226.7248887,13.583579761650238
1997.0,1.6110332157800056,6.7,1710667,/m/05q848,Twin town,127923.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Black comedy', 'Comedy-drama', 'Comedy']",1997,1997,United Kingdom,206088.20206222567,11.759191616562418
1953.0,9.66773254921417,6.7,3600737,/m/09p4ph,Jeopardy,1200000.0,69.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Psychological thriller', 'Film noir']",1953,1953,United States of America,11601279.059057005,13.997832948091215
2007.0,1.246559754660881,7.8,11090495,/m/02q_q8c,Showbusiness: the road to broadway,151708.0,104.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Musical', 'Indie', 'Documentary']",2007,2007,United States of America,189113.08726009296,11.929719491197114
2008.0,1.200924619133797,6.9,28806846,/m/04mmzx0,School days with a pig,92400.0,109.0,{},['Japan'],"['Drama', 'Comedy film', 'Japanese Movies']",2008,2008,Japan,110965.43480796284,11.433893080082035
2009.0,1.2057476095720854,7.5,26523796,/m/0bhbhsg,Piano girl,614899.0,95.0,"{""/m/02hwyss"": ""Turkish Language""}",['Turkey'],['Drama'],2009,2009,Turkey,741412.9993782657,13.32921493194156
2002.0,1.4366551352137191,7.3,299490,/m/01rqgp,Irreversible,792200.0,90.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['France'],"['Thriller', 'Crime Fiction', 'World cinema', 'Crime Drama', 'Mystery', 'Marriage Drama', 'Drama']",2002,2002,France,1138118.1981163083,13.582570426476655
1951.0,9.930230823390431,6.9,717281,/m/035cvl,Pandora and the flying dutchman,1250000.0,123.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United Kingdom'],"['Mystery', 'Period piece', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film', 'Romantic fantasy']",1951,1951,United Kingdom,12412788.52923804,14.038654909278163
1951.0,9.930230823390431,7.0,18753056,/m/04gn71r,The model and the marriage broker,1500000.0,103.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy-drama', 'Comedy', 'Black-and-white']",1951,1951,United States of America,14895346.235085648,14.220976332738882
2003.0,1.404354970883401,6.7,944960,/m/03s5d2,All the real girls,548712.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic drama', 'Romance Film', 'Coming of age', 'Drama', 'Indie']",2003,2003,United States of America,770586.4247833728,13.215330815130176
1991.0,1.8994692965884328,7.2,2987486,/m/08hyyc,Proof,524668.0,90.0,"{""/m/02h40lc"": ""English Language""}","['Australia', 'New Zealand']","['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Black comedy', 'Romance Film']",1991,1991,Australia,996590.7569024599,13.170522866549593
2010.0,1.1867594582402414,7.2,28826121,/m/0ddhlx3,The wildest dream,873594.0,94.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Sports', 'History', 'Biography', 'Documentary']",2010,2010,United States of America,1036745.9421619255,13.680372160513175
1951.0,9.930230823390431,7.1,2949735,/m/08fm2t,Angels in the outfield,1400000.0,99.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Sports', 'Family Film', 'Fantasy', 'Comedy']",1951,1951,United States of America,13902323.152746603,14.151983508870947
2002.0,1.4366551352137191,7.6,12967168,/m/02z1p69,The trials of henry kissinger,515678.0,80.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Political cinema', 'History', 'Biography', 'Documentary']",2002,2002,United States of America,740851.4468167402,13.153239757860291
1951.0,9.930230823390431,7.2,84213,/m/0lgdg,Decision before dawn,1550000.0,119.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}",['United States of America'],"['Thriller', 'Action', 'Drama', 'War film', 'Spy']",1951,1951,United States of America,15391857.776255168,14.253766134056512
2009.0,1.2057476095720854,7.4,20320460,/m/04zzt8k,Black dynamite,296557.0,83.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Parody', 'Adventure', 'Action Comedy', 'Action/Adventure', 'Blaxploitation', 'Martial Arts Film', 'Comedy', 'Action']",2009,2009,United States of America,357572.8938518689,12.59999809380403
1939.0,18.59043874761204,7.1,3598844,/m/09n_zx,Five came back,721000.0,73.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Adventure', 'Black-and-white', 'Drama', 'Disaster', 'Action', 'Airplanes and airports']",1939,1939,United States of America,13403706.337028282,13.488395803228677
1934.0,19.28527960263392,6.8,7133888,/m/0h5ys_,The lost patrol,583000.0,72.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Action', 'War film']",1934,1934,United States of America,11243318.008335575,13.275944180597024
2011.0,1.1499607153490712,7.7,30261876,/m/0g55x8t,Detachment,72689.0,97.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],2011,2011,United States of America,83589.49443800864,11.193959102478681
1988.0,2.186260410006014,6.8,11522190,/m/02rgr0h,The little thief,1055416.0,109.0,"{""/m/064_8sq"": ""French Language""}",['France'],"['Drama', 'Coming of age', 'Teen']",1988,1988,France,2307414.2168869074,13.869446507460893
1940.0,18.461210275682262,7.3,145629,/m/012j6n,Abe lincoln in illinois,666000.0,110.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Historical fiction', 'Drama', 'Black-and-white', 'Biopic [feature]']",1940,1940,United States of America,12295166.043604387,13.4090464510229
1983.0,2.5961550316352486,7.1,21066411,/m/05b_yrq,Man of flowers,396041.0,91.0,"{""/m/02h40lc"": ""English Language""}",['Australia'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",1983,1983,Australia,1028183.8348838555,12.88927554521865
2009.0,1.2057476095720854,7.2,22740984,/m/0dx6m2,Enter the void,754249.0,154.0,"{""/m/064_8sq"": ""French Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","['France', 'Italy', 'Canada', 'Germany']","['Adult', 'Surrealism', 'Experimental film', 'Drama', 'Fantasy', 'Avant-garde']",2009,2009,France,909433.9287721359,13.533479157021308
1996.0,1.6480869797429456,6.8,854942,/m/03hjys,Freeway,295493.0,98.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Crime Fiction', 'Indie', 'Drama', 'Comedy', 'Crime Thriller', 'Black comedy']",1996,1996,United States of America,486998.16590518225,12.596403811053621
1999.0,1.5515289764742644,7.5,634114,/m/02p2qpv,"Mr. death: the rise and fall of fred a. leuchter, jr.",507941.0,91.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'History', 'Biography', 'Law & Crime', 'Documentary']",1999,1999,United States of America,788085.1798393143,13.138122546814014
1950.0,10.714719058438275,6.9,7222016,/m/0kv0w7,The mudlark,1000000.0,99.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Period piece', 'Drama', 'Black-and-white']",1950,1950,United States of America,10714719.058438275,13.815511557963774
1940.0,18.461210275682262,7.4,2649257,/m/07v8_d,Pride and prejudice,1001000.0,118.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Costume drama', 'Romance Film', 'Drama', 'Black-and-white', 'Film adaptation']",1940,1940,United States of America,18479671.485957943,13.816511057297857
1986.0,2.357829381941646,7.0,1141596,/m/049y31,Henry: portrait of a serial killer,609939.0,83.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Thriller', 'Horror', 'Crime Drama', 'Cult', 'Drama', 'Slasher']",1986,1986,United States of America,1438132.0953921056,13.32111587065603
2008.0,1.200924619133797,7.8,22964839,/m/05t22cl,Burma vj: reporting from a closed country,123477.0,85.0,"{""/m/02h40lc"": ""English Language"", ""/m/01xrrm"": ""Burmese Language""}","['United States of America', 'Belgium', 'Denmark', 'Sweden', 'Spain', 'Canada', 'United Kingdom', 'Norway', 'Germany', 'Netherlands', 'Israel']","['Thriller', 'Culture & Society', 'Biography', 'World cinema', 'History', 'Journalism', 'Crime Fiction', 'Social issues', 'Documentary']",2008,2008,United States of America,148286.56919678385,11.723818281529951
1953.0,9.66773254921417,6.6,20912988,/m/05b65rd,Gunsmoke,1300000.0,79.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Western', 'Action']",1953,1953,United States of America,12568052.31397842,14.077875591662238
1999.0,1.5515289764742644,6.8,1259297,/m/04q0k2l,Onegin,206128.0,106.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'Period piece']",1999,1999,United States of America,319813.56486268714,12.236257465374036
1987.0,2.2758970868162605,7.4,15861151,/m/03nxb8m,84 charing cross road,1083486.0,99.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Biography', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1987,1987,United States of America,2465902.6310062027,13.895695101732443
1999.0,1.5515289764742644,6.9,2345088,/m/075cvb,Jesus' son,1302067.0,109.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Indie', 'Road movie', 'Addiction Drama', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1999,1999,United States of America,2020194.679810916,14.0794643277294
2008.0,1.200924619133797,7.5,28506532,/m/0crdhby,Praying with lior,82553.0,87.0,{},['United Kingdom'],"['Biographical film', 'Documentary']",2008,2008,United Kingdom,99139.93008335234,11.321207903655871
1998.0,1.5856626139566985,7.0,2423947,/m/07c29b,Still crazy,524864.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Parody', 'Road movie', 'Comedy']",1998,1998,United Kingdom,832257.2222117686,13.170896365649725
2006.0,1.281463427791386,6.8,12541481,/m/02wccty,Boy culture,220409.0,90.0,"{""/m/02h40lc"": ""English Language"", ""/m/05zjd"": ""Portuguese Language""}",['United States of America'],"['LGBT', 'Indie', 'Gay Themed', 'Drama', 'Comedy', 'Film adaptation', 'Romantic drama', 'Romance Film']",2006,2006,United States of America,282446.07265607157,12.303244727282433
2010.0,1.1867594582402414,7.1,27127942,/m/0bwkpy8,8: the mormon proposition,100280.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Culture & Society', 'Gender Issues', 'Political cinema', 'Social issues', 'Documentary']",2010,2010,United States of America,119008.23847233142,11.51573152430069
1993.0,1.790431988489427,7.1,15708208,/m/03nqwhg,Germinal,378854.0,158.0,"{""/m/064_8sq"": ""French Language""}","['France', 'Belgium', 'Italy']","['Romance Film', 'Drama']",1993,1993,France,678312.3205671734,12.844908825107984
1987.0,2.2758970868162605,6.8,18596409,/m/04g1yjn,A month in the country,443524.0,96.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],['Drama'],1987,1987,United Kingdom,1009414.9795330951,13.00250944892885
2011.0,1.1499607153490712,7.7,31593170,/m/0glrprv,Undefeated,521476.0,113.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Documentary'],2011,2011,United States of America,599676.9139973723,13.164420448902915
2010.0,1.1867594582402414,6.8,32806810,/m/0gcrg89,Exporting raymond,87727.0,86.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Russia']","['Comedy', 'Documentary']",2010,2010,United States of America,104110.84699304166,11.38199639764383
1992.0,1.84414494814411,7.5,7486874,/m/0kv8ym,Incident at oglala,536848.0,89.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'History', 'Political cinema', 'Documentary']",1992,1992,United States of America,990025.5271212691,13.193472142142841
2008.0,1.200924619133797,7.0,25202309,/m/09g86tl,Treeless mountain,124023.0,89.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['Family Drama', 'Drama', 'Childhood Drama', 'World cinema']",2008,2008,South Korea,148942.27403883092,11.728230374246198
2001.0,1.4596416173771387,7.1,1602002,/m/05ft32,The believer,416925.0,98.0,"{""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Social problem film', 'Coming of age', 'Indie']",2001,2001,United States of America,608561.0813249636,12.940664026999826
1997.0,1.6110332157800056,7.2,6097521,/m/0fp_cq,Firelight,785482.0,102.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'France', 'United Kingdom']","['Costume drama', 'Romance Film', 'Drama', 'World cinema', 'Romantic drama']",1997,1997,United States of America,1265437.5923973103,13.574054094177542
1998.0,1.5856626139566985,7.1,2053414,/m/06htqm,Last night,591165.0,95.0,"{""/m/02h40lc"": ""English Language""}",['Canada'],"['Science Fiction', 'Indie', 'Doomsday film', 'Drama', 'Comedy', 'Disaster', 'Black comedy']",1998,1998,Canada,937388.2391797117,13.289852136813508
2009.0,1.2057476095720854,6.8,20442820,/m/04_0w_3,Like you know it all,208867.0,126.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['Romantic drama', 'Drama', 'World cinema']",2009,2009,South Korea,251840.88596849274,12.24945775246958
2000.0,1.5005115826636986,6.8,3680813,/m/09v3ql,101 reykjavík,126404.0,90.0,"{""/m/01gmkg"": ""Icelandic Language"", ""/m/02h40lc"": ""English Language""}","['France', 'Iceland', 'Denmark', 'Norway']","['LGBT', 'Romantic comedy', 'Comedy', 'World cinema']",2000,2000,France,189670.66609502214,11.747246316874563
1932.0,18.86908398352948,7.0,2353166,/m/075zz2,What price hollywood?,571000.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Black-and-white']",1932,1932,United States of America,10774246.954595335,13.255146239950099
2007.0,1.246559754660881,7.3,7605182,/m/0kvccj,Trade,1455890.0,119.0,"{""/m/05qqm"": ""Polish Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['United States of America', 'Germany']","['Thriller', 'Crime Fiction', 'Drama', 'Crime Thriller']",2007,2007,United States of America,1814853.88121323,14.19112864229906
2002.0,1.4366551352137191,7.4,2792455,/m/082yzq,Sweet sixteen,316319.0,106.0,"{""/m/02h40lc"": ""English Language""}","['Spain', 'Germany', 'United Kingdom', 'Scotland']","['Crime Fiction', 'Drama']",2002,2002,Spain,454441.31571566843,12.664509638404445
1988.0,2.186260410006014,7.2,2421509,/m/07bxx1,Another woman,1562749.0,79.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Psychological thriller']",1988,1988,United States of America,3416576.269476488,14.261957647794059
1991.0,1.8994692965884328,6.8,891807,/m/03m8tl,At play in the fields of the lord,1342903.0,189.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Jungle Film', 'Drama', 'Adventure']",1991,1991,United States of America,2550803.016796496,14.110344991193172
1998.0,1.5856626139566985,8.0,1825320,/m/05zx9_,The legend of 1900,259127.0,160.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Italy']","['Period piece', 'Drama', 'Indie', 'World cinema']",1998,1998,United States of America,410887.9961667574,12.465077427095085
2000.0,1.5005115826636986,7.2,30029985,/m/09slmyx,The eyes of tammy faye,1029591.0,78.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Indie', 'Political drama', 'Documentary']",2000,2000,United States of America,1544913.2209063,13.844673165226098
1940.0,18.461210275682262,8.4,62689,/m/0gy4z,The great dictator,2000000.0,126.0,"{""/m/02jcw"": ""Esperanto Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Anti-war', 'Black-and-white', 'Political satire', 'Satire', 'Comedy', 'War film', 'Political cinema', 'Anti-war film']",1940,1940,United States of America,36922420.551364526,14.508658238524095
1951.0,9.930230823390431,6.8,11089978,/m/02q_ptl,Along the great divide,1400000.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Western', 'Romance Film', 'Black-and-white']",1951,1951,United States of America,13902323.152746603,14.151983508870947
2011.0,1.1499607153490712,7.0,22947141,/m/063_rt1,Kill the irishman,1157153.0,106.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Crime Fiction', 'Biography', 'Gangster Film', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",2011,2011,United States of America,1330680.4916483238,13.96147410017062
1968.0,7.427263149546331,6.9,7725236,/m/0kvg2h,The anniversary,1352000.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Black comedy', 'Drama', 'Comedy']",1968,1968,United Kingdom,10041659.77818664,14.117096275229743
1992.0,1.84414494814411,6.6,8572609,/m/0278dpt,That night,20473.0,89.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'France']","['Romance Film', 'Drama']",1992,1992,United States of America,37755.17952335436,9.926911067479717
1951.0,9.930230823390431,7.2,21942458,/m/05gr7ll,Death of a salesman,1200000.0,115.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1951,1951,United States of America,11916276.988068517,13.997832948091215
2009.0,1.2057476095720854,7.0,22061565,/m/05pck7g,That evening sun,281350.0,109.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Melodrama', 'Drama', 'Indie', 'Film adaptation']",2009,2009,United States of America,339237.08995310625,12.547358279146916
